url,name,sku,program,parsed_duration,parsed_price,processed_duration,processed_price
https://www.gereso.com/formations/sante-securite/formation-repondre-a-son-obligation-d-emploi-de-travailleurs-handicapes-th,Répondre à son obligation d'emploi de Travailleurs Handicapés (TH),AETH,"<div class=""program"">
                                <p><em>Ce programme est mis à jour en temps réel pour prendre en compte les dernières nouveautés et notamment les impacts de la loi du 6 septembre 2018 et de ses décrets d’application</em></p>
									<h3 data-temps="""" class=""h3-like"">Handicap dans un contexte professionnel : de quoi parle-t-on vraiment ?</h3>
<ul class=""maliste"">
<li>Contexte légal : principes et évolutions</li>
<li>Politiques inclusives : de l'intégration à l'inclusion
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/comprendre.svg"" alt=""mécanisme""> Comprendre | Vidéo : focus sur l'accessibilité et la Maison Départementale des Personnes Handicapées (MDPH)</li>
</ul>
</li>
<li>Définition du handicap et typologies : vocabulaire, contexte professionnel et postures</li>
<li>Handicap et reconnaissance administrative 
<ul class=""masousliste"">
<li>les Bénéficiaires de l'Obligation d'Emploi (BOE)
</li>
<li>qui attribue les statuts ? Selon quelles modalités ?
</li>
<li>les organismes
</li>
<li>les prescripteurs
</li>
</ul>
</li>
<li>Les démarches de reconnaissance administrative
<ul class=""masousliste"">
<li>freins et leviers du collaborateur
</li>
<li>ressources internes et externes
</li>
<li>argumentaires
</li>
</ul>
</li>
</ul>
<h3 data-temps="""" class=""h3-like"">L'obligation légale de l'entreprise à la loupe</h3>
<ul class=""maliste"">
<li>Des enjeux multidimensionnels pour l'entreprise</li>
<li>Ce qui a changé depuis le 1er janvier 2020</li>
<li>Quels axes de développement dans l'entreprise ?</li>
<li>Prestations déductibles
<ul class=""masousliste"">
<li>quels bénéficiaires ?
</li>
<li>plus-value pour l'entreprise
</li>
</ul>
</li>
<li>Priorisation des actions à engager</li>
</ul>
<h3 data-temps="""" class=""h3-like"">Maintien dans l'emploi et maintien de l'employabilité</h3>
<ul class=""maliste"">
<li>Définitions et temporalité</li>
<li>Acteurs internes et externes, dispositifs, aides financières...</li>
<li>Méthodologie d'accompagnement et points de vigilance
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Étude de cas</li>
</ul>
</li>
</ul>
<h3 data-temps="""" class=""h3-like"">Recrutement et intégration</h3>
<ul class=""maliste"">
<li>Principes de non-discrimination et d'aménagement raisonnable</li>
<li>Des erreurs à éviter, des réflexes de bonnes pratiques</li>
<li>Talents et singularités</li>
<li>Sourcing et partenaires locaux</li>
<li>Dispositifs inclusifs</li>
<li>Handicap et réseau sociaux
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/experimenter.svg"" alt=""avancer""> Expérimenter | Chacun des points traités fera l'objet d'applications pratiques : QCM, remise de fiches pédagogiques, vidéos...</li>
</ul>
</li>
</ul>
									<!--
										<p class=""txtcenter""><a href=""https://www.gereso.com/references/partenaires/c3s"" title=""Acteur majeur dans le domaine de la santé et sécurité au travail, C3S met en œuvre des solutions opérationnelles et innovantes pour optimiser la prévention et la qualité de vie au travail."">En partenariat avec C3S</a></p>
									-->
										<p class=""txtcenter""><a href=""https://www.gereso.com/references/partenaires/c3s"" title=""C3S -&gt; GERESO""><img src=""/lib/images/partenaires/logo-c3s.jpg"" alt=""C3S -&gt; GERESO"" width=""144px""></a></p>
								</div>",2 jours,Tarif : 1 650 € HT Support et évaluation LearnEval inclus,14.0,1650.0
https://www.gereso.com/formations/expatriation/formation-le-droit-du-travail-du-salarie-expatrie-detache-ou-en-mission,"Le droit du travail du salarié expatrié, détaché ou en mission",YDWX,"<div class=""program"">
                                	<h3 class=""h3-like"">Nature du contrat</h3>
<ul class=""maliste"">
<li>Formalités d'embauche</li>
<li>Contrat à Durée Déterminée (CDD), Contrat à Durée Indéterminée (CDI)</li>
<li>Forme du contrat : écrit, oral</li>
<li>Mentions obligatoires
<ul class=""methode_p"">
<li>Mise en pratique : législation du recrutement</li>
</ul>
</li>
</ul>
<h3 class=""h3-like"">Législation du travail : principes généraux</h3>
<ul class=""maliste"">
<li>Sources du droit du travail</li>
<li>Durée du travail en vigueur : durée maximale de la journée de travail, régime des heures supplémentaires...</li>
<li>Rémunération minimale</li>
<li>Congés (jours fériés et durées des congés payés...)</li>
</ul>
<h3 class=""h3-like"">Modalités de fin du contrat de travail</h3>
<ul class=""maliste"">
<li>Rupture du contrat : démission, licenciement</li>
<li>Indemnité de départ
<ul class=""methode_p"">
<li>Mise en pratique : analyse du coût des ruptures à l'initiative de l'employeur</li>
</ul>
</li>
</ul>
<h3 class=""h3-like"">Relations collectives du travail </h3>
<ul class=""maliste"">
<li>Syndicats en présence</li>
<li>Conventions collectives</li>
<li>Salaire minimum</li>
</ul>
<h3 class=""h3-like"">Actualités sociales</h3>
<h3 class=""h3-like"">Les pays visés</h3>
<ul class=""maliste"">
<li>Allemagne, Australie, Autriche, Belgique, Canada, Chine, Espagne, Etats-Unis, Inde, Italie, Japon, Pays-Bas, Royaume-Uni, Suisse</li>
</ul>
								</div>",1 jour Durée indicative,,7.0,
https://www.gereso.com/formations/expatriation/formation-mobilite-internationale-le-virtual-assignment-fin-du-casse-tete-de-la-compliance,"Mobilité internationale : le « virtual assignment », fin du casse-tête de la « compliance » ?",VIRT,"<div class=""program"">
									<h3 data-temps="""" class=""h3-like"">Introduction : Digitalisation, pandémie, évolution du monde du travail ont accéléré les formes de mobilité à l’international</h3>
<h3 data-temps="""" class=""h3-like"">Télétravail à l’étranger, ""virtual assignment"", ""remote work"" </h3>
<ul class=""maliste"">
<li>Les différentes typologies</li>
<li>Du télétravail aux nomades digitaux : effets de mode ou opportunité pérenne</li>
</ul>
<h3 data-temps="""" class=""h3-like"">Le virtual assignment, fausse bonne idée pour s’affranchir des contraintes réglementaires : points de vigilance &amp; problématiques rencontrées</h3>
<ul class=""maliste"">
<li>Immigration</li>
<li>RH</li>
<li>Droit du travail</li>
<li>Sécurité sociale</li>
<li>Rémunération et paie</li>
<li>Fiscalité</li>
<li>Informatique</li>
</ul>
<h3 data-temps="""" class=""h3-like"">Comment l’entreprise doit s’adapter à cette nouvelle forme de travail et gérer les risques ?</h3>
<h3 data-temps="""" class=""h3-like"">Conclusion et temps d’échanges</h3>
									<!---->
								</div>",1 demijournée,Tarif : Veuillez nous consulter.,3.5,
https://www.gereso.com/formations/expatriation/formation-la-fiscalite-du-salarie-expatrie-detache-ou-en-mission,"La fiscalité du salarié expatrié, détaché ou en mission",YFIX,"<div class=""program"">
                                	<h3 class=""h3-like"">Existence ou non d’une Convention fiscale avec la France</h3>
<h3 class=""h3-like"">Règle de détermination de la résidence fiscale</h3>
<ul class=""maliste"">
<li>La loi interne de ce pays - La loi interne française</li>
<li>En cas de conflit entre les deux lois internes, quels critères s’appliquent ?</li>
</ul>
<h3 class=""h3-like"">Les personnes imposables : les responsabilités des contribuables</h3>
<ul class=""maliste"">
<li>Les résidents fiscaux</li>
<li>Les non-résidents fiscaux</li>
</ul>
<h3 class=""h3-like"">Les taux d’imposition en vigueur dans le pays</h3>
<h3 class=""h3-like"">L’impôt sur le revenu</h3>
<ul class=""maliste"">
<li>Les différents revenus imposables</li>
<li>Les revenus exonérés</li>
<li>Les déductions du revenu imposable, les abattements, les réductions et les crédits d’impôt</li>
</ul>
<h3 class=""h3-like"">Les cotisations sociales : taux de cotisations - déduction ou non déduction du revenu imposable</h3>
<h3 class=""h3-like"">Le calendrier de l’impôt sur le revenu</h3>
<h3 class=""h3-like"">Les pénalités de retard</h3>
<h3 class=""h3-like"">Les autres impôts directs</h3>
<h3 class=""h3-like"">Fin de la période d’expatriation</h3>
<h3 class=""h3-like"">Les responsabilités fiscales en France après le départ du salarié</h3>
<h3 class=""h3-like"">La gestion des années de départ et du retour en France</h3>
<h3 class=""h3-like"">Les pays visés</h3>
<ul class=""maliste"">
<li>Allemagne, Australie, Autriche, Belgique, Canada, Chine, Espagne, États-Unis, Inde, Italie, Japon, Pays-Bas, Royaume-Uni, Suisse</li>
</ul>
								</div>",1 jour Durée indicative,,7.0,
https://www.gereso.com/formations/expatriation/formation-la-protection-sociale-du-salarie-expatrie-detache-ou-en-mission,"La protection sociale du salarié expatrié, détaché ou en mission",YPSX,"<div class=""program"">
                                	<h3 class=""h3-like"">Expatriation ou détachement : quelle couverture sociale ?</h3>
<ul class=""maliste"">
<li>Contexte du détachement ou de l'expatriation</li>
<li>Système de protection sociale en place : organisation, financement, fonctionnement</li>
<li>Cotisations sociales obligatoires dans le pays
<ul class=""methode_p"">
<li>Étude de différentes prestations (maternité, maladie...), grille de lecture comparative</li>
</ul>
</li>
</ul>
<h3 class=""h3-like"">État des lieux de la législation dans le pays d'expatriation étudié</h3>
<ul class=""maliste"">
<li>Quelles sont les obligations légales de l'employeur ?
<ul class=""masousliste"">
<li>affiliation au régime local - déclarations
</li>
</ul>
</li>
<li>Coût de la sécurité sociale locale
<ul class=""methode_p"">
<li>Cas pratique : étude du coût du travail</li>
</ul>
</li>
</ul>
<h3 class=""h3-like"">Protection sociale locale</h3>
<ul class=""maliste"">
<li>Risques couverts</li>
<li>La couverture chômage : droits et prestations
<ul class=""methode_p"">
<li>Exercice pratique : calcul des allocations chômage selon le pays</li>
</ul>
</li>
</ul>
<h3 class=""h3-like"">Anticiper le retour en France</h3>
<ul class=""maliste"">
<li>Réintégration dans le régime français de sécurité sociale</li>
<li>Principe d'ouverture des droits</li>
<li>Accès aux prestations lors du retour en France avec ou sans assurance CFE</li>
</ul>
<h3 class=""h3-like"">Les pays visés</h3>
<ul class=""maliste"">
<li>Allemagne, Argentine, Australie, Autriche, Belgique, Brésil, Canada, Chili, Chine, Espagne, États-Unis, Inde, Italie, Japon, Mexique, Nouvelle Zélande, Pays-Bas, Roumanie, Royaume-Uni, Suisse</li>
</ul>
								</div>",1 jour Durée indicative,,7.0,
https://www.gereso.com/formations/controle-gestion-sociale/formation-calculer-sa-masse-salariale,Calculer sa masse salariale,MASS,"<div class=""program"">
									<h3 data-temps=""30"" class=""h3-like"">Mesurer le coût du personnel</h3>
<ul class=""maliste"">
<li>L’évaluation de la masse salariale brute et chargée</li>
<li>Le coût global du personnel : l’intégration des coûts périphériques
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Quiz interactif Kahoot</li>
</ul>
</li>
</ul>
<h3 data-temps=""60"" class=""h3-like"">Prévoir l’impact des hausses de salaires</h3>
<ul class=""maliste"">
<li>Les 3 effets d’une hausse de salaire sur N+1 : effet niveau, effet masse et effet report</li>
<li>Calcul et interprétation des 3 effets</li>
<li>Les liens entre les 3 effets
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratique : calculer et interpréter les 3 effets</li>
</ul>
</li>
</ul>
<h3 data-temps=""60"" class=""h3-like"">Prévoir la masse salariale de l’année suivante</h3>
<ul class=""maliste"">
<li>La notion de budget RH</li>
<li>La prise en compte des évolutions des effectifs : le personnel sortant et les embauches</li>
<li>La prise en compte des hausses de salaires et des différents effets
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratique : calculer la masse salariale prévisionnelle en intégrant les variations d’effectif et les hausses de salaires</li>
</ul>
</li>
</ul>
<h3 data-temps=""60"" class=""h3-like"">Analyser les variations de la masse salariale entre 2 années</h3>
<ul class=""maliste"">
<li>Les 4 écarts justifiant les variations de masse salariale : écart sur effectif, de structure professionnelle, d’ancienneté et sur taux nominal</li>
<li>Le calcul des 4 indicateurs en valeur absolue et sous forme de coefficient</li>
<li>L’effet GVT : glissement vieillesse et technicité
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratique : calculer et interpréter les 4 écarts et l’effet GVT</li>
<li>[Evaluer] Quiz interactif Kahoot de validation des acquis</li>
</ul>
</li>
</ul>
									<!---->
								</div>",1 demijournée,Tarif : 390 € HT Support et évaluation LearnEval inclus,3.5,390.0
https://www.gereso.com/formations/performance-rh/digitalisation-rh/formation-rh-accompagner-la-transformation-digitale-de-l-entreprise,RH : accompagnez la transformation digitale de l'entreprise,DIGI,"<div class=""program"">
                                <p><em>Un contenu de formation réorienté vers un rôle plus global des RH dans la transformation digitale pour accompagner les équipes dans toutes les dimensions RH qu'impose l'acculturation au digital.</em></p>
									<h3 data-temps=""120"" class=""h3-like"">RH et digital : enjeux de transformation digitale de l'entreprise et impacts sur les processus RH</h3>
<ul class=""maliste"">
<li>Comprendre les changements de comportements et de fonctionnement liés au digital</li>
<li>Identifier les enjeux du digital pour la fonction RH</li>
<li>S'approprier le nouveau rôle RH vers l'acculturation et la digitalisation de l'entreprise</li>
<li>Cartographier la maturité de l'entreprise et identifier les stratégies pertinentes
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/comprendre.svg"" alt=""mécanisme""> Comprendre | Cas pratique : co-construction de la carte d’empathie au digital de son entreprise</li>
</ul>
</li>
</ul>
<h3 data-temps=""250"" class=""h3-like"">Rôles des RH dans l'accompagnement à la transformation digitale de l'entreprise</h3>
<ul class=""maliste"">
<li>Cadrer les pratiques : accords d'entreprise, charte informatique, respect du droit à la déconnexion...</li>
<li>Développer les compétences digitales
<ul class=""masousliste"">
<li>cartographier les compétences digitales de l'entreprise
</li>
<li>identifier les actions à mener pour les développer
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Mapping des compétences digitales</li>
</ul>
</li>
</ul>
</li>
<li>Mettre en place de nouvelles formes de travail
<ul class=""masousliste"">
<li>télétravail : pré-requis, pratiques, outils, mode de management
</li>
<li>gestion et collaboration des équipes à distance : comment maintenir le lien et dynamiser ses réunions ?
</li>
<li>fluidifier les modes de communication liés au digital : de la gestion des mails aux nouveaux outils de communication
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/comprendre.svg"" alt=""mécanisme""> Comprendre | Benchmark des outils simples et intelligents</li>
<li><img src=""https://www.gereso.com/lib/images/theme/evaluer.svg"" alt=""cible""> Évaluer | Auto-diagnostic des pratiques de son entreprise</li>
</ul>
</li>
</ul>
</li>
<li>Accompagner la dématérialisation des processus
<ul class=""masousliste"">
<li>comprendre le rôle RH et développer un binôme adapté avec les métiers
</li>
<li>cartographier les étapes et les actions essentielles à conduire par les équipes RH
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Définir sa feuille de route pour digitaliser les pratiques de l'entreprise</li>
</ul>
</li>
</ul>
</li>
</ul>
<h3 data-temps=""330"" class=""h3-like"">Impacts sur les pratiques et processus RH</h3>
<ul class=""maliste"">
<li>Développer l'e-recrutement
<ul class=""masousliste"">
<li>identifier les attentes des candidats à l'ère du digital
</li>
<li>préparer une stratégie pour recruter sur le web et développer votre attractivité
</li>
<li>cartographier les leviers du recrutement pour son entreprise et les stratégies mises en œuvre
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/experimenter.svg"" alt=""avancer""> Expérimenter | Atelier : à partir d'un exemple de profil en tension, définir la stratégie de e-recrutement adaptée à son contexte</li>
</ul>
</li>
</ul>
</li>
<li>Optimiser l'expérience e-formation motivante pour ses collaborateurs
<ul class=""masousliste"">
<li>identifier les attentes et les modes de fonctionnement des apprenants en formation
</li>
<li>cartographier les pratiques innovantes de formation
</li>
<li>définir sa feuille de route pour démarrer les formations digitales
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Atelier de mise en pratique sur son plan de formation : optimiser l'expérience ""apprenant"" avec et sans digital dans un parcours de formation, cartographier les leviers du digital sur ses formations et les stratégies à mettre en œuvre</li>
</ul>
</li>
</ul>
</li>
<li>Intégrer le digital dans la gestion et le développement des talents
<ul class=""masousliste"">
<li>cartographier les pratiques innovantes et les outils facilitant la gestion des talents
</li>
<li>faciliter le service et l'accès des données aux collaborateurs
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Auto diagnostic de la maturité du digital de son entreprise</li>
</ul>
</li>
</ul>
</li>
</ul>
<h3 data-temps=""120"" class=""h3-like"">Quel plan d'actions pour fédérer les équipes vers la transformation digitale?</h3>
<ul class=""maliste"">
<li>Identifier les leviers au changement via la matrice des neurosciences
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Co-construction de sa feuille de route selon la méthode du co-développement flash</li>
</ul>
</li>
</ul>
									<!---->
								</div>",2 jours,Tarif : 1 541 € HT Support et évaluation LearnEval inclus,14.0,1541.0
https://www.gereso.com/formations/expatriation/formation-fiscalite-des-expatries,Fiscalité des expatriés,EXFI,"<div class=""program"">
                                <p><em>Ce programme est mis à jour en temps réel pour prendre en compte les dernières nouveautés (nouveaux taux, plafonds, dernière loi de finances...) et l’impact du prélèvement à la source sur la fiscalité des salariés expatriés/détachés</em></p>
									<h3 data-temps=""300"" class=""h3-like"">Déterminer la résidence fiscale</h3>
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/evaluer.svg"" alt=""cible""> Évaluer | Quiz d'évaluation des connaissances</li>
</ul>
<ul class=""maliste"">
<li>Notion de domicile fiscal en droit interne français - Définition de la résidence fiscale</li>
<li>Déterminer la résidence fiscale : existe-t-il une convention fiscale ?</li>
<li>Conséquence de la résidence fiscale
<ul class=""masousliste"">
<li>obligations déclaratives dans le pays d'accueil et de départ
</li>
<li>obligations de paiement des impôts sur le revenu, sur la fortune, sur les successions et les donations dans les deux pays (le cas échéant)
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratique sur la détermination d'une résidence fiscale</li>
</ul>
</li>
</ul>
</li>
<li>L'établissement stable</li>
<li>La taxation des revenus
<ul class=""masousliste"">
<li>salaires : incidences sur la paie du pays de départ et d'accueil
</li>
<li>revenus immobiliers - autres revenus
</li>
</ul>
</li>
<li>Quel lien entre la résidence fiscale et la taxation du revenus ?</li>
<li>Le cas spécifique de la double résidence fiscale
<ul class=""masousliste"">
<li>comment éviter la double résidence/imposition ? quelle stratégie de réduction des coûts mettre en place ?
</li>
<li>l'atténuation de la double imposition
</li>
</ul>
</li>
<li>Optimisation fiscale : l'article 81.A du CGI</li>
<li>La réconciliation des taux de change</li>
</ul>
<h3 data-temps=""240"" class=""h3-like"">Transfert de la résidence fiscale hors de France</h3>
<ul class=""maliste"">
<li>Quelles formalités accomplir avant le départ depuis la suppression du quitus fiscal ?
<ul class=""masousliste"">
<li>déclaration des revenus N°2042 et N°2042 NR
</li>
<li>agenda fiscal après le départ de France
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Étude de cas</li>
</ul>
</li>
</ul>
</li>
<li>Dans quel cas est-on imposable en France ?</li>
<li>Cas spécifique des salariés non-résidents fiscaux de France : déclaration de la retenue à la source N°2494</li>
<li>Comment sera calculé l'impôt ?
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratique</li>
</ul>
</li>
<li>Quelles déclarations souscrire ?</li>
<li>Conséquences dans le pays d'accueil</li>
<li>Retour définitif en France</li>
<li>Calcul de l'impôt réel dans le pays d'accueil : quelle optimisation fiscale ? Utiliser tous les atouts de la loi interne du pays d'accueil</li>
<li>Impact du calcul de l'impôt sur le calcul de la rémunération brute : lien avec le service Compensation and Benefits</li>
</ul>
<h3 data-temps=""180"" class=""h3-like"">Résidence fiscale en France et activité exercée hors de France</h3>
<ul class=""maliste"">
<li>Revenus de source étrangère : déclaration des revenus encaissés à l'étranger N°2047</li>
<li>Les conséquences de l'article 81 A (I et II) du CGI : atténuation de la double imposition, exonérations totales, exonérations partielles, cas des missions temporaires</li>
<li>Cas spécifique des frontaliers</li>
<li>Comment déclarer les revenus ?</li>
</ul>
<h3 data-temps=""120"" class=""h3-like"">Rôle de l'employeur dans les impôts du salarié</h3>
<ul class=""maliste"">
<li>Pourquoi l'employeur intervient-il dans les impôts de ses salariés ?</li>
<li>Obligation d'information vis-à-vis des salariés en mobilité internationale : comment être sûr(e) de l'avoir accomplie ?</li>
<li>Compensation fiscale : ""tax equalization"" : l'égalisation fiscale, ""tax protection"" : la protection fiscale
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/evaluer.svg"" alt=""cible""> Évaluer | Quiz et test d'auto-évaluation</li>
</ul>
</li>
</ul>
									<!---->
								</div>",2 jours,"Tarif : Support et évaluation LearnEval inclus 1 548 € HT : Formation seule 1 746 € HT : Formation + E-ressources pédagogiques : ""La mobilité internationale""",14.0,1548.0
https://www.gereso.com/formations/expatriation/formation-gestion-des-salaries-inter-pays-et-des-third-country-nationals-tcn,"Gestion des salariés inter-pays et des ""Third Country Nationals"" (TCN)",TCNX,"<div class=""program"">
                                <p><em>Ce programme est mis à jour en temps réel pour prendre en compte les dernières nouveautés.</em></p>
									<h3 data-temps=""60"" class=""h3-like"">Contexte économique et juridique du Third Country National (TCN) ou salarié inter-pays</h3>
<ul class=""maliste"">
<li>Définition du ""Third Country National"" (TCN) dans le cadre professionnel</li>
<li>Les raisons du recours aux TCN et la complexité de la gestion</li>
<li>Les modes opératoires de gestion des TCN 
<ul class=""masousliste"">
<li>Global Employment Company (GEC)
</li>
<li>portage salarial
</li>
<li>groupes internationaux
</li>
<li>organisations non gouvernementales
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Travail sur la convention 102 de l'OIT (Organisation Internationale du Travail)</li>
</ul>
</li>
</ul>
</li>
</ul>
<h3 data-temps=""60"" class=""h3-like"">Identifier et analyser la problématique de gestion</h3>
<ul class=""maliste"">
<li>Quelle est la problématique ? Liste de questions incontournables à se poser</li>
<li>Introduction à la méthodologie « porte-manteau » et le raisonnement « à tiroir »</li>
<li>Mettre en application la méthodologie de travail en replaçant les questions dans le bon cadre juridique
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Études de cas à partir de la méthode d'analyse présentée</li>
</ul>
</li>
</ul>
<h3 data-temps=""240"" class=""h3-like"">Distinguer les cadres juridiques de référence</h3>
<ul class=""maliste"">
<li>Systèmes de rémunération : politique de mobilité internationale</li>
<li>Le droit du travail : les normes impératives</li>
<li>Le contrat de travail international : droit applicable et juridiction compétente</li>
<li>Le droit de la sécurité sociale applicable</li>
<li>Le droit de l’immigration : les contraintes et obligations selon les pays</li>
<li>Le droit fiscal, notion d'établissement stable
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/comprendre.svg"" alt=""mécanisme""> Comprendre | Lecture pratique des textes de loi</li>
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Étude de cas</li>
</ul>
</li>
</ul>
<h3 data-temps=""60"" class=""h3-like"">Identifier les risques</h3>
<ul class=""maliste"">
<li>Délit de marchandage et prêt de main d’œuvre illicite</li>
<li>Cas de l’accident du travail</li>
<li>Jurisprudence</li>
</ul>
									<!---->
								</div>",1 jour,"Tarif : Support et évaluation LearnEval inclus 1 004 € HT : Formation seule 1 202 € HT : Formation + E-ressources pédagogiques : ""La mobilité internationale""",7.0,1004.0
https://www.gereso.com/formation/mobilite-internationale/formation-certifiante-chargee-de-mobilite-internationale,CP FFP Gérer les salariés en mobilité internationale (CP FFP®),CER-CHG-MOB,"<div class=""program"">
							<strong>Gestion des expatriés</strong> - 3 jours
<ul>
</ul>
<br>
<strong>Statut des salariés impatriés</strong> - 1 jour
<ul>
</ul>
<br>
<strong>Affiliation à la CPAM des salariés étrangers et salariés en retour d’expatriation</strong> - 1 jour
<ul>
</ul>
<br>
<strong>Recrutement d'un salarié étranger hors de France et formalités d'immigration</strong> - 1 jour
<ul>
</ul>
<br>
<strong>Rémunération des expatriés</strong> - 2 jours
<ul>
</ul>
<br>
<strong>Paie des salariés expatriés, détachés ou impatriés</strong> - 2 jours
<ul>
</ul>
<br>
<strong>Gestion des salariés inter-pays et des ""Third Country Nationals"" (TCN)</strong> - 1 jour
<ul>
</ul>
<br>
<strong>Missions de courte durée à l'international</strong> - 1 jour
<ul>
</ul>
<br>
							</div>",12 jours,Tarif : 7 815 € HT Support + e-ressources Évaluation LearnEval Suivi individuel Contrôle des acquis de formation à l'issue de chaque module Préparation à l'examen Examen final devant un jury professionnel Certificat professionnel reconnu par l'OPQF et les Acteurs de la Compétence,84.0,7815.0
https://www.gereso.com/formations/expatriation/formation-missions-de-courte-duree-a-l-international,Missions de courte durée à l'international,CODU,"<div class=""program"">
                                <p><em>Ce programme est mis à jour en temps réel pour prendre en compte les dernières nouveautés.</em></p>
									<h3 data-temps=""120"" class=""h3-like"">Formaliser la mission de courte durée à l'international (inférieure à 12 mois)</h3>
<ul class=""maliste"">
<li>Lettre de mission : son contenu et ses objectifs</li>
<li>Les obligations de l'employeur en matière de prise en charge</li>
<li>Comment gérer la famille ?</li>
<li>Comprendre l'impact en matière d'immigration : à partir de quand faut-il un visa de travail ?</li>
</ul>
<h3 data-temps=""80"" class=""h3-like"">Les grands principes en matière d’immigration vers l'étranger </h3>
<ul class=""maliste"">
<li>Identifier le type de visa : différence entre le visa business et le visa de travail</li>
<li>Connaitre les critères permettant de déterminer le type de visa</li>
<li>Comprendre l’amplitude d’un visa business</li>
<li>Définition du visa de travail selon les pays</li>
<li>Anticiper la possibilité ou non pour le conjoint de pouvoir travailler</li>
<li>Anticiper les délais des demandes
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Cas pratiques sur 2 pays : USA, Belgique</li>
</ul>
</li>
</ul>
<h3 data-temps=""160"" class=""h3-like"">Connaître la réglementation de la protection sociale dans le cadre d'une mission à l'étranger</h3>
<ul class=""maliste"">
<li>Les obligations déclaratives l'employeur en cas de mission ou déplacement à l'étranger</li>
<li>Accès aux soins de santé et prestations  : rappel des prestations en nature et en espèces</li>
<li>Déterminer la procédure à appliquer selon le lieu de la mission
<ul class=""masousliste"">
<li>les formalités et les démarches
</li>
<li>Pays de l’UE et de l’EEE / Pays avec convention / Pays hors convention : les différents formulaires
</li>
</ul>
</li>
<li>Incidences en cas d'omission de déclaration</li>
<li>Obligations en cas d'accident de travail survenu à l'extérieur du territoire français
<ul class=""methode_p"">
<li><img src=""https://www.gereso.com/lib/images/theme/appliquer.svg"" alt=""Appliquer""> Appliquer | Etudes de cas concrets</li>
</ul>
</li>
</ul>
<ul class=""maliste"">
</ul>
									<!---->
								</div>",1 jour,"Tarif : Support et évaluation LearnEval inclus 1 004 € HT : Formation seule 1 202 € HT : Formation + E-ressources pédagogiques : ""La mobilité internationale""",7.0,1004.0
